Employee_ID,First_Name,Last_Name,Department,Region,Age,Status,Join_Date,Salary,Email,Phone,Performance_Score,Remote_Work
EMP1462,Bob,Miller,Finance,Texas,35.0,0,2021-03-05,67467.86,bob.miller@example.com,6974132833,3,1
EMP1463,Eva,Smith,DevOps,Texas,25.0,1,2022-03-01,80675.41,eva.smith@example.com,8315203770,4,0
EMP1464,Charlie,Brown,Finance,Florida,40.0,0,2023-01-23,76274.33,charlie.brown@example.com,704496409,2,0
EMP1465,David,Davis,Finance,Texas,30.0,1,2021-08-26,51405.46,david.davis@example.com,4967066702,2,1
EMP1466,Bob,Garcia,HR,New York,25.0,0,2020-11-25,101238.96,bob.garcia@example.com,3626804084,2,1
EMP1467,Bob,Smith,Sales,Illinois,35.0,0,2023-12-13,52169.52,bob.smith@example.com,954930595,4,0
EMP1468,Charlie,Jones,Finance,New York,30.0,1,2020-07-26,73176.62,charlie.jones@example.com,6018648768,4,0
EMP1469,Grace,Brown,DevOps,Nevada,30.0,0,2021-06-27,96241.85,grace.brown@example.com,9842673203,4,0
EMP1470,Bob,Jones,Finance,Illinois,25.0,0,2024-09-16,84366.38,bob.jones@example.com,4138459608,4,0
EMP1471,Alice,Garcia,Cloud Tech,California,40.0,0,2023-07-04,92015.09,alice.garcia@example.com,4544901494,2,1
EMP1472,Alice,Williams,Admin,Nevada,30.0,0,2020-06-16,83149.95,alice.williams@example.com,4277070704,2,0
EMP1473,Grace,Brown,Finance,Nevada,40.0,0,2020-07-05,94930.65,grace.brown@example.com,7836091497,3,0
EMP1474,Frank,Williams,HR,New York,40.0,0,2020-04-01,68430.72,frank.williams@example.com,5172444722,3,1
EMP1475,David,Garcia,Sales,Texas,35.0,1,2024-03-20,98752.97,david.garcia@example.com,2290310286,4,0
EMP1476,Frank,Smith,Finance,Illinois,30.0,1,2023-02-07,54268.86,frank.smith@example.com,9508304404,1,1
EMP1477,Grace,Garcia,DevOps,Florida,35.0,0,2024-12-10,66494.94,grace.garcia@example.com,8093511870,1,0
EMP1478,Grace,Smith,Sales,Illinois,25.0,0,2024-06-27,90003.98,grace.smith@example.com,8133595615,2,0
EMP1479,Charlie,Brown,Finance,New York,25.0,1,2021-03-09,106592.25,charlie.brown@example.com,4205955656,2,1
EMP1480,Grace,Brown,DevOps,Florida,25.0,1,2024-08-11,93905.83,grace.brown@example.com,4902504289,2,1
EMP1481,Eva,Miller,DevOps,Texas,35.0,1,2022-03-05,88945.49,eva.miller@example.com,1935889535,3,0
EMP1482,Eva,Jones,Finance,Texas,35.0,0,2023-06-30,91130.33,eva.jones@example.com,9026113988,3,0
EMP1483,Bob,Miller,Admin,New York,40.0,0,2023-04-19,90787.4,bob.miller@example.com,8681809787,2,0
EMP1484,Bob,Jones,Sales,Texas,25.0,0,2024-11-11,87494.34,bob.jones@example.com,7543943534,2,1
EMP1485,Grace,Miller,Finance,Nevada,35.0,0,2023-03-17,92627.35,grace.miller@example.com,3751376514,2,0
EMP1486,Eva,Williams,Admin,Illinois,40.0,0,2023-10-26,98556.29,eva.williams@example.com,8815793762,1,1
EMP1487,Frank,Brown,Cloud Tech,Nevada,30.0,0,2021-07-04,112792.2,frank.brown@example.com,9283692943,3,1
EMP1488,Eva,Smith,HR,Florida,35.0,0,2023-11-03,56875.22,eva.smith@example.com,5511668296,1,0
EMP1489,Charlie,Jones,DevOps,Florida,35.0,0,2021-07-05,101015.96,charlie.jones@example.com,3270216486,1,1
EMP1490,Bob,Garcia,Finance,New York,30.0,0,2024-02-26,83912.22,bob.garcia@example.com,1206021287,2,0
EMP1491,Frank,Jones,Sales,New York,25.0,1,2021-09-29,99669.86,frank.jones@example.com,6652683414,2,0
EMP1492,Alice,Smith,Admin,New York,30.0,1,2021-05-25,52314.97,alice.smith@example.com,5999101575,4,0
EMP1493,Frank,Miller,HR,California,30.0,0,2022-10-31,77785.96,frank.miller@example.com,7647229811,4,0
EMP1494,Alice,Jones,HR,Florida,30.0,0,2022-07-02,62430.86,alice.jones@example.com,995765727,1,0
EMP1495,Frank,Davis,Admin,California,35.0,0,2024-08-28,98219.54,frank.davis@example.com,9413475097,3,1
EMP1496,Grace,Williams,Admin,Illinois,25.0,1,2024-10-21,65494.58,grace.williams@example.com,8986456521,2,1
EMP1497,David,Brown,DevOps,Florida,35.0,0,2020-02-11,110524.1,david.brown@example.com,368499514,2,0
EMP1498,Alice,Smith,Admin,Nevada,40.0,1,2023-05-16,106060.54,alice.smith@example.com,4214477323,1,0
EMP1499,Eva,Brown,Finance,Florida,35.0,0,2022-07-29,67639.91,eva.brown@example.com,4913421387,4,1
EMP1500,Grace,Davis,Cloud Tech,Texas,30.0,0,2023-09-18,117653.98,grace.davis@example.com,2090883069,3,1
EMP1501,Eva,Jones,DevOps,Texas,35.0,0,2020-05-10,73539.86,eva.jones@example.com,5349678273,4,1
EMP1502,Frank,Jones,HR,Nevada,35.0,0,2023-08-27,70915.38,frank.jones@example.com,1176741240,4,1
EMP1503,David,Garcia,Sales,Florida,25.0,0,2021-10-16,97652.9,david.garcia@example.com,5131528546,4,0
EMP1504,Heidi,Davis,HR,Florida,35.0,0,2022-03-06,101571.25,heidi.davis@example.com,8150618537,4,0
EMP1505,David,Smith,DevOps,Nevada,35.0,1,2023-11-06,87424.46,david.smith@example.com,32963346,2,1
EMP1506,Frank,Garcia,HR,New York,30.0,0,2024-11-30,89077.36,frank.garcia@example.com,2727423182,2,0
EMP1507,Heidi,Williams,DevOps,California,30.0,0,2024-07-13,89132.22,heidi.williams@example.com,617893205,4,1
EMP1508,Frank,Garcia,Admin,California,25.0,1,2024-03-04,111000.26,frank.garcia@example.com,4969357823,3,0
EMP1509,Frank,Johnson,HR,Illinois,35.0,0,2022-08-07,109584.97,frank.johnson@example.com,3477695873,1,1
EMP1510,Bob,Smith,Admin,Illinois,40.0,1,2024-11-11,97648.84,bob.smith@example.com,1314675360,3,0
EMP1511,Grace,Johnson,Admin,New York,25.0,1,2021-12-02,78643.43,grace.johnson@example.com,2751562778,3,1
EMP1512,Heidi,Davis,HR,Nevada,30.0,1,2024-05-14,55656.8,heidi.davis@example.com,6304483607,3,1
EMP1513,Charlie,Miller,DevOps,Texas,35.0,1,2022-07-14,69146.95,charlie.miller@example.com,5456676639,4,0
EMP1514,Charlie,Johnson,Admin,Florida,30.0,1,2020-09-22,93013.58,charlie.johnson@example.com,4735047638,2,1
EMP1515,Grace,Williams,Finance,Florida,40.0,1,2020-03-18,87364.78,grace.williams@example.com,2831995297,3,0
EMP1516,Alice,Garcia,Sales,New York,35.0,1,2023-10-17,50288.67,alice.garcia@example.com,61558107,4,0
EMP1517,David,Miller,HR,New York,35.0,1,2022-02-24,85233.55,david.miller@example.com,3583286341,3,1
EMP1518,Bob,Garcia,HR,California,25.0,0,2024-01-30,86420.19,bob.garcia@example.com,5563830007,3,0
EMP1519,Grace,Johnson,HR,Florida,30.0,0,2024-03-16,63189.82,grace.johnson@example.com,1867024402,4,0
EMP1520,Grace,Garcia,Admin,New York,25.0,0,2020-09-25,64783.32,grace.garcia@example.com,3041662410,2,0
EMP1521,Charlie,Davis,HR,Nevada,25.0,0,2024-06-10,52615.44,charlie.davis@example.com,1860089218,2,0
EMP1522,Eva,Miller,Sales,Texas,35.0,0,2020-04-08,96337.89,eva.miller@example.com,6394568043,1,0
EMP1523,Alice,Davis,DevOps,Texas,25.0,0,2022-06-28,76617.76,alice.davis@example.com,7314976460,4,1
EMP1524,Heidi,Johnson,Admin,Nevada,30.0,0,2023-07-14,50651.32,heidi.johnson@example.com,3684748835,1,0
EMP1525,Bob,Davis,HR,Illinois,30.0,0,2023-12-06,59601.45,bob.davis@example.com,765817389,1,0
EMP1526,Bob,Williams,DevOps,Illinois,30.0,1,2021-08-01,57980.87999999999,bob.williams@example.com,6375791451,1,0
EMP1527,David,Johnson,Admin,California,35.0,0,2021-02-17,75054.53,david.johnson@example.com,1182379311,2,0
EMP1528,Charlie,Johnson,Sales,Florida,25.0,1,2023-11-10,115318.7,charlie.johnson@example.com,6978930745,4,0
EMP1529,Alice,Johnson,DevOps,Texas,25.0,1,2024-09-06,90190.69,alice.johnson@example.com,4520599603,1,1
EMP1530,Bob,Smith,Cloud Tech,Nevada,30.0,0,2020-07-26,113334.56,bob.smith@example.com,3878753576,4,0
EMP1531,Heidi,Garcia,HR,Florida,35.0,1,2020-07-23,106922.49,heidi.garcia@example.com,8811616201,4,1
EMP1532,Eva,Smith,DevOps,California,35.0,0,2024-02-21,58113.07,eva.smith@example.com,8123710671,2,1
EMP1533,Alice,Smith,Admin,Nevada,25.0,0,2020-12-15,73006.26,alice.smith@example.com,8728660415,1,1
EMP1534,Eva,Williams,HR,California,25.0,1,2020-08-21,78054.43,eva.williams@example.com,4485959223,1,1
EMP1535,Eva,Miller,DevOps,Florida,40.0,0,2023-08-21,112028.67,eva.miller@example.com,8395894772,4,0
EMP1536,Charlie,Garcia,Admin,Texas,25.0,0,2023-04-24,83787.24,charlie.garcia@example.com,5228705621,3,1
EMP1537,Heidi,Davis,Sales,Florida,30.0,0,2023-06-06,52017.14,heidi.davis@example.com,7104331874,2,1
EMP1538,Charlie,Jones,Finance,Texas,40.0,0,2022-06-21,53218.06,charlie.jones@example.com,1097921582,2,0
EMP1539,Frank,Johnson,DevOps,Nevada,25.0,0,2024-04-20,102053.67,frank.johnson@example.com,5034469458,2,0
EMP1540,David,Davis,Sales,Illinois,35.0,0,2023-12-05,93276.73,david.davis@example.com,6488319212,2,0
EMP1541,David,Johnson,HR,Nevada,40.0,0,2023-08-06,76941.36,david.johnson@example.com,4249128964,1,1
EMP1542,Alice,Williams,DevOps,New York,25.0,0,2024-10-04,82850.23,alice.williams@example.com,9994973202,1,0
EMP1543,Charlie,Johnson,Finance,California,25.0,1,2021-11-08,117910.15,charlie.johnson@example.com,3192227050,3,0
EMP1544,David,Smith,DevOps,Florida,30.0,0,2024-07-31,66450.0,david.smith@example.com,287675480,2,1
EMP1545,Heidi,Garcia,Finance,Florida,25.0,0,2020-08-31,118646.95,heidi.garcia@example.com,3866675484,2,0
EMP1546,Alice,Jones,Finance,Florida,25.0,1,2023-02-15,88436.92,alice.jones@example.com,8193242686,4,0
EMP1547,Eva,Brown,Sales,New York,30.0,0,2023-10-07,81934.55,eva.brown@example.com,7418652056,1,0
EMP1548,Alice,Johnson,Finance,California,30.0,0,2024-04-20,93383.06,alice.johnson@example.com,5639836519,2,0
EMP1549,Frank,Davis,Cloud Tech,Texas,40.0,0,2021-03-30,50153.79,frank.davis@example.com,3758309450,3,1
EMP1550,Eva,Smith,Sales,California,30.0,0,2020-08-05,53204.47,eva.smith@example.com,5480940475,3,0
EMP1551,Charlie,Brown,Cloud Tech,California,40.0,0,2021-02-05,63128.04,charlie.brown@example.com,440907976,1,0
EMP1552,Grace,Jones,Finance,New York,30.0,0,2021-11-23,57543.6,grace.jones@example.com,2781050921,3,1
EMP1553,Bob,Brown,Finance,Nevada,40.0,0,2022-10-29,59424.52,bob.brown@example.com,2161070517,3,0
EMP1554,Alice,Smith,Finance,Illinois,35.0,0,2022-11-07,104675.7,alice.smith@example.com,4390552957,1,1
EMP1555,Charlie,Garcia,Cloud Tech,Florida,30.0,0,2023-05-14,92431.25,charlie.garcia@example.com,660138240,2,0
EMP1556,Grace,Garcia,Sales,Nevada,40.0,1,2021-07-14,77850.9,grace.garcia@example.com,2704938619,2,1
EMP1557,Eva,Miller,Admin,New York,40.0,0,2023-05-18,99001.0,eva.miller@example.com,4485157918,3,1
EMP1558,Eva,Garcia,HR,Nevada,30.0,0,2023-02-07,94280.83,eva.garcia@example.com,7111212589,3,1
EMP1559,Eva,Miller,DevOps,New York,35.0,0,2023-08-24,118262.56,eva.miller@example.com,2035713431,2,1
EMP1560,Frank,Brown,HR,Illinois,25.0,0,2023-04-08,89944.67,frank.brown@example.com,4064242955,1,0
EMP1561,Grace,Williams,HR,Florida,30.0,1,2022-12-06,57452.93000000001,grace.williams@example.com,3343244740,3,1
EMP1562,Alice,Davis,Admin,California,25.0,1,2021-08-09,97837.32,alice.davis@example.com,7595587208,4,0
EMP1563,Alice,Davis,Admin,Illinois,35.0,1,2022-01-04,106981.84,alice.davis@example.com,6289365434,1,1
EMP1564,David,Brown,Finance,New York,35.0,0,2024-05-25,105778.36,david.brown@example.com,8841834373,3,1
EMP1565,Alice,Johnson,Finance,Florida,40.0,0,2021-10-02,117608.32,alice.johnson@example.com,182727954,3,1
EMP1566,Eva,Johnson,Sales,Florida,30.0,1,2023-07-21,99324.03,eva.johnson@example.com,9690515025,4,0
EMP1567,David,Garcia,HR,Florida,30.0,1,2023-10-30,55212.83,david.garcia@example.com,7551254277,4,1
EMP1568,Bob,Davis,Cloud Tech,Florida,40.0,0,2023-02-13,68496.77,bob.davis@example.com,2079799666,2,0
EMP1569,Eva,Davis,HR,Florida,25.0,0,2020-11-13,52795.84,eva.davis@example.com,3459576402,1,0
EMP1570,Alice,Miller,DevOps,California,30.0,0,2024-06-05,90087.39,alice.miller@example.com,8166496901,1,0
EMP1571,Frank,Williams,Admin,New York,30.0,0,2020-05-19,105038.08,frank.williams@example.com,8249839224,2,0
EMP1572,Grace,Smith,HR,New York,25.0,1,2023-09-20,73231.85,grace.smith@example.com,142576269,1,0
EMP1573,David,Johnson,Sales,Florida,35.0,0,2024-08-13,102649.36,david.johnson@example.com,2324412335,1,0
EMP1574,Bob,Davis,Finance,New York,35.0,0,2023-06-10,114302.51,bob.davis@example.com,1328507250,1,0
EMP1575,Alice,Miller,Finance,Texas,35.0,0,2021-06-09,87816.61,alice.miller@example.com,7863767315,1,0
EMP1576,Frank,Jones,Sales,Florida,35.0,0,2020-03-30,70750.38,frank.jones@example.com,2526546967,1,0
EMP1577,Frank,Miller,Cloud Tech,Texas,30.0,1,2024-05-02,79941.21595533378,frank.miller@example.com,1579039234,4,1
EMP1578,Bob,Johnson,DevOps,Nevada,30.0,1,2024-11-06,97978.36,bob.johnson@example.com,5580996131,1,1
EMP1579,David,Johnson,DevOps,Nevada,30.0,0,2023-08-17,107172.8,david.johnson@example.com,7303461561,4,1
EMP1580,Charlie,Miller,Finance,Nevada,25.0,0,2020-03-18,56126.46,charlie.miller@example.com,6244670461,1,1
EMP1581,Eva,Smith,Cloud Tech,Illinois,30.0,1,2021-06-13,78534.29,eva.smith@example.com,2681715159,2,1
EMP1582,Grace,Brown,HR,Texas,40.0,0,2023-10-10,99680.99299213977,grace.brown@example.com,2529867075,3,0
EMP1583,Bob,Johnson,Cloud Tech,Nevada,30.0,1,2022-01-02,114963.34,bob.johnson@example.com,6046419784,4,0
EMP1584,Eva,Miller,Cloud Tech,California,40.0,0,2022-02-20,77657.93,eva.miller@example.com,7585126860,1,0
EMP1585,Heidi,Davis,Sales,New York,30.0,1,2024-03-09,77369.48,heidi.davis@example.com,2059438975,2,0
EMP1586,Eva,Miller,HR,Nevada,30.0,0,2023-08-19,76119.14,eva.miller@example.com,740177508,3,0
EMP1587,Charlie,Williams,Cloud Tech,Texas,25.0,0,2023-05-06,77585.72,charlie.williams@example.com,5465408423,4,0
EMP1588,Bob,Brown,Admin,Nevada,35.0,0,2024-01-26,74069.62,bob.brown@example.com,5607540914,3,0
EMP1589,Charlie,Jones,Admin,New York,30.0,0,2024-09-05,67691.92,charlie.jones@example.com,863218121,2,1
EMP1590,Alice,Smith,Finance,Nevada,35.0,0,2020-05-29,70345.69,alice.smith@example.com,7645793896,4,1
EMP1591,Bob,Garcia,DevOps,Illinois,30.0,0,2021-11-08,74999.69,bob.garcia@example.com,155029167,3,1
EMP1592,David,Jones,HR,Illinois,25.0,1,2021-01-31,72245.02,david.jones@example.com,1546602415,1,1
EMP1593,Eva,Brown,Admin,Illinois,30.0,0,2022-01-16,106538.98,eva.brown@example.com,1394498829,4,0
EMP1594,Charlie,Brown,HR,New York,25.0,1,2023-12-29,101787.14,charlie.brown@example.com,5973642479,3,0
EMP1595,Frank,Brown,DevOps,Nevada,30.0,0,2024-12-02,83596.78,frank.brown@example.com,9624406305,2,0
EMP1596,Eva,Jones,Sales,Texas,40.0,1,2023-08-15,92463.94,eva.jones@example.com,2447951329,2,1
EMP1597,Charlie,Davis,Admin,California,30.0,0,2024-12-20,93863.32,charlie.davis@example.com,5319497968,4,0
EMP1598,Alice,Brown,DevOps,Texas,30.0,0,2023-03-31,78359.41,alice.brown@example.com,5867805554,3,0
EMP1599,Alice,Miller,HR,Illinois,35.0,0,2022-08-24,95773.57,alice.miller@example.com,7277382645,4,0
EMP1600,Grace,Jones,Sales,Nevada,30.0,0,2020-10-01,82529.08,grace.jones@example.com,917851384,4,1
EMP1601,Grace,Garcia,Sales,Texas,35.0,0,2021-05-04,109358.73,grace.garcia@example.com,4457702991,3,0
EMP1602,Charlie,Brown,Admin,Florida,30.0,1,2021-01-01,89645.01,charlie.brown@example.com,9596604872,3,1
EMP1603,Charlie,Miller,HR,Texas,40.0,1,2024-04-08,84134.95,charlie.miller@example.com,6826911632,1,1
EMP1604,Frank,Davis,Cloud Tech,Nevada,30.0,1,2022-11-26,113540.83,frank.davis@example.com,1942268652,3,1
EMP1605,Heidi,Williams,Cloud Tech,Texas,40.0,0,2021-10-25,57225.75,heidi.williams@example.com,6945515887,2,1
EMP1606,Eva,Davis,Sales,Illinois,35.0,0,2020-12-22,76366.17,eva.davis@example.com,6367747225,4,0
EMP1607,Bob,Garcia,HR,Florida,30.0,1,2022-11-23,78408.95,bob.garcia@example.com,4085721695,4,1
EMP1608,Frank,Brown,Finance,Illinois,40.0,1,2022-10-24,111742.4,frank.brown@example.com,6630932997,2,1
EMP1609,David,Garcia,Sales,Nevada,25.0,0,2021-03-09,60516.83,david.garcia@example.com,1996059328,3,0
EMP1610,Bob,Jones,Finance,California,30.0,0,2020-08-20,83706.17,bob.jones@example.com,7150968831,2,0
EMP1611,David,Johnson,Admin,Nevada,35.0,0,2020-02-15,67056.92,david.johnson@example.com,7532735240,2,1
EMP1612,Charlie,Brown,DevOps,Illinois,30.0,1,2024-12-29,90058.85,charlie.brown@example.com,397739731,1,0
EMP1613,Eva,Johnson,Sales,Florida,30.0,0,2023-02-28,94633.59,eva.johnson@example.com,7819523709,2,1
EMP1614,Eva,Miller,Admin,Florida,25.0,0,2022-08-23,110711.17,eva.miller@example.com,687616480,4,1
EMP1615,Grace,Williams,Admin,Illinois,35.0,1,2023-06-30,96175.41,grace.williams@example.com,9807704604,2,1
EMP1616,Frank,Smith,Sales,Illinois,40.0,1,2021-04-15,76474.79,frank.smith@example.com,6876112490,4,1
EMP1617,Alice,Garcia,Sales,Illinois,30.0,0,2022-05-09,107855.99,alice.garcia@example.com,2565237340,4,0
EMP1618,Charlie,Davis,Sales,Illinois,40.0,1,2024-12-02,104870.78,charlie.davis@example.com,5177345474,4,1
EMP1619,Bob,Williams,Finance,Nevada,25.0,1,2023-05-20,69125.60081690978,bob.williams@example.com,7494902283,3,0
EMP1620,Grace,Brown,Finance,California,35.0,1,2023-11-29,87087.16,grace.brown@example.com,359544293,1,0
EMP1621,Heidi,Johnson,HR,Illinois,40.0,0,2024-04-08,108603.34,heidi.johnson@example.com,7742229463,4,0
EMP1622,Grace,Davis,HR,Florida,30.0,1,2024-10-25,55867.23,grace.davis@example.com,3039429044,4,0
EMP1623,Grace,Johnson,Admin,Texas,35.0,0,2024-03-02,105259.57,grace.johnson@example.com,8867925297,3,1
EMP1624,Bob,Jones,Cloud Tech,Florida,35.0,0,2021-02-24,98143.67,bob.jones@example.com,5856728726,4,0
EMP1625,Frank,Johnson,Admin,Florida,25.0,0,2023-04-13,67754.29,frank.johnson@example.com,6015343323,2,1
EMP1626,Grace,Jones,HR,Illinois,25.0,0,2023-10-25,77821.79,grace.jones@example.com,9135779082,2,0
EMP1627,Heidi,Miller,HR,Illinois,30.0,0,2022-09-17,67764.44,heidi.miller@example.com,3506158147,1,0
EMP1628,Frank,Davis,DevOps,New York,40.0,0,2020-08-31,102346.99,frank.davis@example.com,8810798333,4,1
EMP1629,Charlie,Davis,Admin,Illinois,25.0,0,2024-05-28,73690.65,charlie.davis@example.com,2337209483,3,1
EMP1630,Alice,Smith,Finance,Nevada,30.0,1,2024-07-05,56376.2,alice.smith@example.com,1312840332,2,1
EMP1631,Grace,Brown,Cloud Tech,California,25.0,1,2022-01-29,55602.78,grace.brown@example.com,9977180512,3,0
EMP1632,Grace,Jones,Sales,Nevada,40.0,0,2021-08-09,99812.41,grace.jones@example.com,7171731892,3,0
EMP1633,Charlie,Smith,Finance,Texas,40.0,1,2024-10-07,95981.9,charlie.smith@example.com,9749096172,2,1
EMP1634,Eva,Johnson,Cloud Tech,Illinois,30.0,0,2022-11-22,98891.48,eva.johnson@example.com,9970469471,3,1
EMP1635,Alice,Johnson,Admin,Nevada,35.0,1,2020-11-18,56079.0,alice.johnson@example.com,5878444834,2,1
EMP1636,Grace,Smith,DevOps,Florida,35.0,0,2023-04-15,66810.2252428043,grace.smith@example.com,4884712704,3,1
EMP1637,Bob,Davis,Sales,California,25.0,0,2024-08-26,89137.97,bob.davis@example.com,8772216416,2,0
EMP1638,Frank,Johnson,Admin,Illinois,35.0,1,2022-07-20,115079.97,frank.johnson@example.com,5823133483,4,1
EMP1639,Eva,Garcia,Finance,Illinois,30.0,1,2023-02-18,55067.020000000004,eva.garcia@example.com,5871493924,1,1
EMP1640,Bob,Miller,HR,Illinois,35.0,0,2021-05-27,98593.43,bob.miller@example.com,2362292586,2,1
EMP1641,Heidi,Miller,HR,Florida,30.0,0,2022-08-01,112756.67,heidi.miller@example.com,9643474523,2,1
EMP1642,Heidi,Garcia,HR,Texas,25.0,0,2023-07-21,105205.92,heidi.garcia@example.com,5557469659,1,0
EMP1643,David,Smith,Finance,California,35.0,0,2023-01-02,50680.62,david.smith@example.com,6065274032,2,1
EMP1644,David,Garcia,Cloud Tech,Florida,35.0,0,2024-03-13,107475.23,david.garcia@example.com,4450566587,2,0
EMP1645,Charlie,Jones,HR,California,40.0,1,2023-03-20,68835.3,charlie.jones@example.com,3398741131,3,1
EMP1646,David,Jones,DevOps,New York,40.0,1,2024-02-15,66943.96,david.jones@example.com,5797067348,1,1
EMP1647,David,Smith,Admin,Illinois,30.0,0,2020-11-15,104525.69,david.smith@example.com,9601054856,4,0
EMP1648,Bob,Garcia,Sales,Texas,40.0,0,2020-03-27,109360.74,bob.garcia@example.com,4172156228,2,1
EMP1649,Frank,Jones,Sales,California,40.0,0,2021-01-09,118907.63,frank.jones@example.com,4938173597,1,0
EMP1650,Eva,Davis,Admin,Illinois,40.0,1,2020-04-20,86801.48,eva.davis@example.com,4884021556,3,0
EMP1651,Alice,Garcia,HR,Florida,30.0,0,2024-05-08,62236.03,alice.garcia@example.com,3257375533,4,1
EMP1652,Heidi,Davis,DevOps,Texas,35.0,1,2023-10-12,64752.67,heidi.davis@example.com,4902166669,1,0
EMP1653,Frank,Jones,Sales,California,35.0,1,2023-01-28,68399.43,frank.jones@example.com,8085096084,4,0
EMP1654,Frank,Miller,Admin,Florida,35.0,0,2021-03-07,79336.51,frank.miller@example.com,8749511917,4,0
EMP1655,Frank,Jones,HR,Florida,40.0,1,2023-03-16,59179.740000000005,frank.jones@example.com,1828197930,4,0
EMP1656,David,Davis,DevOps,California,25.0,1,2023-02-11,80255.31,david.davis@example.com,6477251294,2,0
EMP1657,Charlie,Williams,Finance,Texas,30.0,1,2022-05-13,84971.85,charlie.williams@example.com,7860694095,2,0
EMP1658,Frank,Brown,HR,California,40.0,0,2024-10-24,89748.42,frank.brown@example.com,35624394,3,0
EMP1659,Charlie,Johnson,Admin,California,25.0,0,2024-09-14,94090.35,charlie.johnson@example.com,8739592322,3,0
EMP1660,Frank,Garcia,HR,California,35.0,0,2023-02-15,115229.12,frank.garcia@example.com,4210890284,1,1
EMP1661,Alice,Williams,Cloud Tech,California,40.0,0,2023-05-25,63927.07,alice.williams@example.com,1553334263,3,1
EMP1662,Charlie,Jones,HR,California,35.0,0,2022-11-11,84124.56,charlie.jones@example.com,3350271606,4,0
EMP1663,Bob,Miller,Sales,California,40.0,0,2023-07-17,116961.61,bob.miller@example.com,3607763368,4,1
EMP1664,Frank,Smith,DevOps,Illinois,40.0,0,2022-04-08,109423.05,frank.smith@example.com,1128981230,2,0
EMP1665,Charlie,Jones,Admin,California,35.0,0,2023-08-30,70394.94,charlie.jones@example.com,7955633184,4,0
EMP1666,Grace,Miller,Finance,California,35.0,0,2023-04-17,86465.5,grace.miller@example.com,7481700665,1,1
EMP1667,Charlie,Brown,Cloud Tech,New York,30.0,0,2021-04-25,96341.58,charlie.brown@example.com,1554164315,4,0
EMP1668,Bob,Jones,Admin,Florida,30.0,1,2020-07-14,54465.47,bob.jones@example.com,7045023289,4,0
EMP1669,Alice,Davis,Finance,Illinois,25.0,1,2020-07-31,68371.66,alice.davis@example.com,2822700933,1,0
EMP1670,Grace,Smith,Admin,New York,35.0,0,2021-08-04,81021.23,grace.smith@example.com,5962622821,3,0
EMP1671,Charlie,Miller,Cloud Tech,Nevada,25.0,0,2024-10-28,114069.07,charlie.miller@example.com,5120734653,3,1
EMP1672,Heidi,Miller,HR,Illinois,30.0,0,2020-10-03,117867.96,heidi.miller@example.com,9500507025,1,0
EMP1673,Charlie,Miller,Sales,Florida,35.0,0,2024-03-13,94509.58,charlie.miller@example.com,869822104,2,0
EMP1674,Eva,Brown,Finance,Illinois,35.0,1,2024-07-06,56268.78,eva.brown@example.com,3161177686,4,0
EMP1675,Grace,Jones,Admin,California,35.0,1,2020-01-01,86632.14,grace.jones@example.com,2904774257,1,1
EMP1676,Charlie,Brown,HR,Florida,35.0,0,2020-01-18,98143.9,charlie.brown@example.com,5917793237,4,0
EMP1677,Heidi,Garcia,Cloud Tech,Florida,35.0,0,2023-05-07,90762.8458935135,heidi.garcia@example.com,2231164912,2,1
EMP1678,Frank,Johnson,Finance,Illinois,30.0,0,2022-03-19,67492.73,frank.johnson@example.com,3424579888,4,1
EMP1679,Grace,Johnson,Admin,California,40.0,1,2022-05-14,93772.61,grace.johnson@example.com,4256529059,1,0
EMP1680,Eva,Garcia,DevOps,Nevada,35.0,0,2024-07-14,68817.54,eva.garcia@example.com,3202032649,4,0
EMP1681,Bob,Jones,Admin,California,30.0,1,2023-07-28,81874.01,bob.jones@example.com,9775396736,3,1
EMP1682,Heidi,Davis,HR,Texas,30.0,1,2020-04-11,117880.14,heidi.davis@example.com,9487148551,2,0
EMP1683,Bob,Brown,HR,New York,35.0,0,2022-06-16,100897.49,bob.brown@example.com,4578715840,2,1
EMP1684,Charlie,Smith,Finance,New York,25.0,0,2022-05-10,71810.37,charlie.smith@example.com,5608213710,2,1
EMP1685,Frank,Miller,DevOps,Texas,40.0,0,2020-06-13,109048.24,frank.miller@example.com,8425476817,1,0
EMP1686,Alice,Miller,Finance,Texas,35.0,0,2022-08-20,62712.26,alice.miller@example.com,2683230357,2,0
EMP1687,Eva,Jones,Cloud Tech,Texas,40.0,0,2021-05-24,76935.85,eva.jones@example.com,9298808582,3,1
EMP1688,David,Davis,Admin,Florida,25.0,0,2024-04-27,56577.22,david.davis@example.com,8252129327,1,1
EMP1689,David,Johnson,Finance,Nevada,40.0,0,2021-10-23,61102.8,david.johnson@example.com,9634064685,3,1
EMP1690,Bob,Johnson,Finance,Nevada,35.0,0,2021-02-10,75229.87,bob.johnson@example.com,7752401483,4,1
EMP1691,David,Miller,Admin,Nevada,25.0,0,2021-10-26,51054.74,david.miller@example.com,3991062271,4,0
EMP1692,Bob,Jones,Admin,Texas,40.0,1,2023-04-05,104843.27,bob.jones@example.com,3626693350,4,0
EMP1693,Charlie,Brown,Cloud Tech,New York,35.0,1,2022-10-20,56398.11,charlie.brown@example.com,3426192371,4,0
